id,category,pdf,page,char_count,comet_qe,labse_cos,bertscore_xlmr_f1,source_en,target_es
d9c90b56ceb72d3e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,142,0.8926,0.9372,0.9307,All equipment must be isolated from the compressed air supply and electrical power prior to any service or maintenance work being carried out.,Todos los equipos deberán estar aislados del suministro de aire comprimido y de la energía eléctrica antes de que se realice cualquier trabajo de mantenimiento o servicio.
260e5edb8170715c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,116,0.8894,0.8846,0.9232,All care must be taken by the operator(s) when lifting or moving equipment or components in order to prevent injury.,El operador o los operarios deberán tener toda la precaución necesaria al levantar o mover equipos o componentes para evitar lesiones.
47ab3592cad1e43c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,92,0.6692,0.8315,0.9273,Blast Pots must always be emptied of abrasive media before any attempt is made to move them.,Explosión: Las macetas siempre deben ser vaciadas de medios abrasivos antes de cualquier intento de moverlas.
79dce03bf2d98cf0,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,103,0.8760,0.9185,0.9246,Any modification of the equipment or use of non genuine PanBlast™ replacement parts will void warranty.,Cualquier modificación del equipo o uso de piezas de repuesto no auténticas Panblast TM anulará la garantía.
6681714dc052a9d1,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,180,0.8173,0.9300,0.9293,"Always check the Material Safety Data Sheet (MSDS) on the abrasive being used to ensure that it is free of harmful substances, in particular, free silica, cyanide, arsenic or lead.","Revise siempre la ficha de datos de seguridad del material (MSDS) en el abrasivo que se utiliza para asegurarse de que no contenga sustancias nocivas, en particular sílice, cianuro, arsénico o plomo."
b6e5ce5001948b87,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,125,0.6552,0.8134,0.8978,"Test the surface to be blasted for harmful substances, taking the appropriate measures to ensure the safety of all personnel.","Enséñale a la superficie a ser desbaratada si contiene sustancias dañinas, adoptando las medidas necesarias para asegurar la seguridad de todos los trabajadores."
816f3163bc289595,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,143,0.7626,0.9253,0.9214,The operator should carry out a daily inspection before start up of all wearing and safety items to ensure they are in correct operating order.,El operador debe llevar a cabo una inspección diaria antes de iniciar todos los artículos de desgaste y seguridad para asegurarse de que estén en el orden correcto de funcionamiento.
c2a945b337dc6bf7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,209,0.8420,0.9421,0.9074,"In particular check all hose couplings and nozzle holders, ensuring that all couplings have engaged correctly and the safety pins are fitted and in good order, always install safety cables at every connection.","En particular, compruebe todos los acoplamientos de manguera y soportes de boquilla, asegurándose de que todos los acoplamientos se han acoplado correctamente y de que los pasadores de seguridad están instalados y en buen estado; instale siempre cables de seguridad en cada conexión."
d824cfa533168677,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,146,0.8588,0.8819,0.9023,Ensure that the nozzle has been securely screwed into the holder and the holder has been secured to the hose correctly and all screws are engaged.,"Asegúrese de que la boquilla se haya atornillado de forma segura en el soporte y éste se haya fijado correctamente a la manguera, y asegúrese de que todos los tornillos estén conectados."
e05945d6376795db,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,19,0.6950,0.7332,0.9004,INTRODUCTION Scope.,ALCANCE DE LA INTRODUCCIÓN.
d7744907f6840dc7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,132,0.7720,0.9199,0.9284,"These instructions cover the installation, operation and maintenance of the PanBlast™ Corsa II Abrasive Control Valve in BSP format.","Estas instrucciones cubren la instalación, el funcionamiento y el mantenimiento de la válvula dosificadora en formato Panblast™ Corsa II en BSP."
18d69b5946bf5f8d,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,12,0.8060,0.9217,0.8842,Application.,Aplicación.
1d8325c27bd21f1c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,191,0.8543,0.8918,0.9114,The PanBlast™ Corsa II Abrasive Control Valve is designed to meter any commerically available abrasive from delicate plastic media through to aggressive metallic abrasives such as steel grit.,"El Panblast TM Corsa II es una válvula dosificadora diseñada para medir cualquier tipo de abrasivo comercialmente disponible, desde medios plásticos delicados hasta abrasivos metálicos agresivos como el grano de acero."
cf793b37d2df8912,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,22,0.8213,0.9688,0.9155,INSTALLATION !WARNING!,¡INSTALACIÓN! ADVERTENCIA!
c6309b1a611a7ad2,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,83,0.8677,0.9323,0.9090,THE COMPRESSED AIR SOURCE MUST BE ISOLATED BEFORE PERFORMING ANY INSTALLATION WORK.,LA FUENTE DE AIRE COMPRIMIDO DEBE AISLARSE ANTES DE REALIZAR CUALQUIER TRABAJO DE INSTALACIÓN.
e92bc8e3134569f7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,51,0.8763,0.8684,0.8945,FAILING TO DO SO MAY CAUSE SERIOUS INJURY OR DEATH.,NO HACERLO PUEDE CAUSAR LESIONES GRAVES O LA MUERTE.
1be895031f73efc9,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,150,0.7597,0.8997,0.9072,Depressurize and disconnect the air supply from the Blast Pot and drain the abrasive media from the vessel ensuring all threads are clean of abrasive.,"Despresurizar y desconectar el suministro de aire de la tolva y drenar el medio abrasivo del recipiente, asegurándose de que todos los hilos estén limpios de abrasivo."
083e98149b1f8d68,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,187,0.8151,0.9028,0.9006,"Disconnect the lower pusher line hose at the existing valve, remove the existing abrasive valve and pipe fittings, inspect the condition of the rubber hose pusher line, replace necessary.","Desconectar la manguera de la línea de empuje inferior en la válvula existente, quitar la válvula abrasiva existente y los accesorios de tubería, inspeccionar el estado de la línea de empuje de la manguera de goma y reemplazar si es necesario."
6c2f4c05112f5da5,abrasive_metering_valves,ZVP-PC-0086-00.pdf,2,173,0.7603,0.9386,0.9122,"Screw the Corsa II Valve onto the existing nipple, ensure that the threads are free of abrasive and debris, use thread sealant to ensure that an air tight joint is achieved.","Atronillar la válvula Corsa II en el pezón existente, asegurar que los hilos estén libres de abrasivos y desechos, utilizar sellador de roscas para asegurar que se obtenga una junta firme de aire."
1503f651d9e4db84,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,92,0.8608,0.8851,0.9122,Ensure that the valve aligns itself with the opening in the front support leg if applicable.,"Asegúrese de que la válvula se alinee con la abertura de la pata de apoyo delantera, si es necesario."
7730abe733140be4,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,203,0.6563,0.9394,0.8897,"Fit the pusher line hose barb fitting to the socket on the supply air end of the pipe nipple, note that the Corsa II Valve is a bi-directional flow valve, use thread sealant to ensure an air tight joint.","Ajustar la percha de manguera de la línea de empuje a la toma en el extremo de aire de alimentación de la niple de tubo dosificador , tenga en cuenta que la válvula Corsa II es una válvula de flujo bidireccional, utilizar sellador de rosca para garantizar una junta de aire apretado."
bf97b4ae4262a28a,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,105,0.7500,0.9200,0.8870,Push the pusher line hose onto the hose barb fitting and tighten the two bolt hose clamps on to the hose.,Empuje la manguera de la línea del empujador sobre la fijación de la barra de la manguera y apriete las dos abrazaderas de la manguera en ella.
e30bfd31897c7bbb,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,120,0.7041,0.8896,0.8831,"Fit the threaded Hose Coupling to the discharge end of the pipe nipple, use thread sealant to ensure an air tight joint.",Ajuste el acoplamiento de manguera roscado al final del niple de tubo dosificador y utilice sellador de rosca para asegurar una junta de aire firme.
a69447d989810b5c,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,57,0.7286,0.8815,0.9123,Refit the Blast Hose ensuring the safety pins are fitted.,Refite la manguera de cierre asegurando que los pernos de seguridad estén instalados.
6714226855df2a6a,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,144,0.6622,0.7783,0.8955,"PREPARATION FOR OPERATION Screw the Control Knob all the way in, noting the position of the Control Knob; now wind the control knob out 4 turns.","Preparación para la operación: Atrás el botón de control hasta su posición final, luego gire el botón de control cuatro vueltas."
be5057fcf9e774ff,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,40,0.7159,0.9332,0.9508,This provides an initial start position.,Esto proporciona una posición inicial.
61faf87717a54497,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,153,0.8230,0.9038,0.9178,"Now run a test blast to check if the valve opening is correct, the flow from the Blast Nozzle should slightly discolor a light or contrasting background.",Ahora realice una prueba de explosión para verificar si la apertura de la válvula está correcta; el flujo de la boquilla de explosión debe descolorar levemente un fondo claro o contrastante.
e77cd474500f6d96,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,283,0.7924,0.9200,0.9186,"If no discoloration is evident and there is a high pitched sound from the Blast Nozzle, then the adjustment is lean and the abrasive flow needs to be increased by further opening the valve, this should be done in 1/4 turn increments until the correct abrasive media flow is achieved.","Si no hay decoloración evidente y hay un sonido de alto tono de la boquilla de explosión, entonces el ajuste es fino y el flujo abrasivo necesita ser aumentado incrementando la apertura de la válvula en incrementos de 1/4 de giro hasta que se logre el flujo correcto de los medios abrasivos."
30febe430bf1e795,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,200,0.7416,0.9382,0.9266,"If the abrasive feed to the Blast Nozzle is erratic and surging, then the feed is too rich and the abrasive flow needs to be decreased, again in 1/4 turn increments until the correct flow is achieved.","Si la alimentación abrasiva a la boquilla de explosión es errática y surgiendo, entonces la alimentación es demasiado rica y el flujo abrasivo necesita ser disminuido, nuevamente en incrementos de 1/4 de giro hasta que se logre el flujo correcto."
ade525877cec6175,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,21,0.8119,0.8798,0.8918,MAINTENANCE !WARNING!,¡MANTENIMIENTO: ADVERTENCIA!
90958568d9f1a539,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,82,0.8618,0.9262,0.8991,THE COMPRESSED AIR SOURCE MUST BE ISOLATED BEFORE PERFORMING ANY MAINTENANCE WORK.,LA FUENTE DE AIRE COMPRIMIDO DEBE AISLARSE ANTES DE REALIZAR CUALQUIER TRABAJO DE MANTENIMIENTO.
70a7706ac14cbc6f,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,120,0.7190,0.8799,0.8965,"Disassembly Instructions Secure the valve assembly in a suitably sized bench vice, clamping the valve on the lower base.","Instrucciones de desmontaje: Sujetar el montaje de la válvula en un vicio de banco de tamaño adecuado, asegurándola en la base inferior."
72051153e1135700,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,257,0.8342,0.9204,0.9077,Turn the abrasive Control Knob (Item 23) in the counter clockwise direction until there is sufficient space between the bottom edge of the knob and the top face of the Top Cover (Item 1) to fit a large spanner/wrench on the hexagon section of the Top Cover.,Gire el botón de control abrasivo (Ítem 23) en dirección contraria a las agujas del reloj hasta que haya suficiente espacio entre el borde inferior del mismo y la cara superior de la cubierta superior (Ítem 1) para que se pueda insertar una gran llave/tornillo en la sección hexagonal de la cubierta superior.
3157e0df192b5551,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,167,0.8365,0.8799,0.8980,"Fit the spanner/wrench to the hexagon section of the Top Cover (Item 1), and carefully unscrew the valve top, by turning the spanner in the counterclockwise direction.","Ajustar la llave a la sección hexagonal de la cubierta superior (Ítem 1), y desenroscar cuidadosamente la parte superior de la válvula, girando la llave en sentido contrario a las agujas del reloj."
9ee313ab6d4ce001,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,70,0.7841,0.8454,0.9105,Remove the knob/top assembly from the valve body once fully unscrewed.,Retire la perilla superior del cuerpo de la válvula una vez completamente desenroscada.
990ca020d8314afd,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,139,0.6653,0.9379,0.9178,"Fully unscrew the Control Knob (Item 23) from the Top Cover (Item 1), and remove the Anti Vibration Washer (Item 2) from the Cylinder Body.",Destorné completamente el Botón de control (partida 23) de la cubierta superior (partida 1) y retire la Lavadora antivibraciones (partida 2) del cuerpo del cilindro.
7311ec4a48c7f444,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,78,0.8457,0.9182,0.9099,Remove the Spring (Item 4) and the Stop Ring (Item 3) from the piston chamber.,Retire el resorte (Partida 4) y el anillo de parada (Partida 3) de la cámara del pistón.
8c1f6899eb84e57e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,110,0.7571,0.9198,0.9228,"Remove the Valve Assembly from the vice, and invert the assembly so that the Base (Item 18) is facing upwards.","Retire el conjunto de la válvula del vice, y inverte el conjunto de manera que la base (ítem 18) esté mirando hacia arriba."
e9c309ad23e2543e,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,165,0.6826,0.7717,0.8996,"DO NOT OVER TIGHTEN THE VICE CLAMPS ON THE CYLINDER BODY, AS THIS MAY CAUSE DISTORTION OF THE CYLINDER BODY, AND/OR DAMAGE TO THE THREADED SECTION OF THE VALVE BODY.","NO APRIETE LAS PINZAS ANTIVICIO EN EL CUERPO DEL CILINDRO, YA QUE ESTO PUEDE CAUSAR DISTORSIÓN DEL CUERPO DEL CILINDRO Y DAÑO A LA SECCIÓN ROSCADA DEL CUERPO DE LA VÁLVULA."
280ee5f9b428dee7,abrasive_metering_valves,ZVP-PC-0086-00.pdf,3,147,0.6642,0.9389,0.9164,"Using a suitably sized spanner, unscrew the four (4) Hex Head Bolts (Item 20) and remove the Base (Item 18) with Pipe Nipple (Item 24/25) assembly.","Usando una llave de tamaño adecuado, desenrosque los cuatro (4) tornillos de cabeza hexagonal (Ítem 20) y retire la Base (Ítem 18) con niple de tubo dosificador (Ítem 24/25) montaje."
